CustomerID,Age,Gender,City,CreditScore,RiskSegment
C01547,69,M,Delhi,574,Medium
C01548,23,F,Bangalore,408,High
C01549,36,M,Bangalore,567,Medium
C01550,67,M,Bangalore,652,Medium
C01551,34,F,Delhi,823,Low
C01552,62,F,Pune,339,High
C01553,73,F,Pune,443,High
C01554,20,F,Bangalore,814,Low
C01555,52,F,Chennai,430,High
C01556,28,M,Chennai,506,High
C01557,27,M,Mumbai,556,Medium
C01558,30,F,Pune,335,High
C01559,35,M,Chennai,420,High
C01560,73,F,Chennai,704,Low
C01561,72,M,Bangalore,486,High
C01562,58,F,Bangalore,778,Low
C01563,18,M,Bangalore,540,High
C01564,40,F,Pune,574,Medium
C01565,26,F,Pune,791,Low
C01566,51,M,Chennai,611,Medium
C01567,44,F,Mumbai,570,Medium
C01568,61,F,Delhi,380,High
C01569,46,F,Mumbai,608,Medium
C01570,70,F,Bangalore,310,High
C01571,53,M,Delhi,758,Low
C01572,29,F,Chennai,777,Low
C01573,52,F,Delhi,829,Low
C01574,63,M,Delhi,399,High
C01575,70,F,Pune,782,Low
C01576,32,M,Bangalore,706,Low
C01577,33,F,Pune,347,High
C01578,24,F,Bangalore,430,High
C01579,60,F,Delhi,702,Low
C01580,18,F,Chennai,754,Low
C01581,65,M,Delhi,794,Low
C01582,64,F,Pune,462,High
C01583,29,F,Bangalore,370,High
C01584,30,F,Pune,343,High
C01585,30,F,Bangalore,824,Low
C01586,39,F,Pune,564,Medium
C01587,39,F,Pune,442,High
C01588,54,M,Delhi,725,Low
C01589,57,M,Mumbai,661,Medium
C01590,41,F,Chennai,820,Low
C01591,38,M,Delhi,740,Low
C01592,75,F,Pune,348,High
C01593,69,M,Delhi,316,High
C01594,24,F,Mumbai,679,Medium
C01595,51,M,Delhi,399,High
C01596,45,F,Pune,838,Low
C01597,49,F,Bangalore,431,High
C01598,40,F,Bangalore,775,Low
C01599,19,F,Bangalore,545,High
C01600,58,F,Mumbai,649,Medium
C01601,39,F,Pune,525,High
C01602,64,M,Delhi,770,Low
C01603,63,M,Chennai,574,Medium
C01604,18,M,Chennai,595,Medium
C01605,21,M,Mumbai,320,High
C01606,51,F,Delhi,794,Low
C01607,44,M,Mumbai,562,Medium
C01608,37,M,Chennai,632,Medium
C01609,42,F,Chennai,729,Low
C01610,23,M,Delhi,544,High
C01611,48,M,Pune,516,High
C01612,31,F,Pune,564,Medium
C01613,34,F,Chennai,750,Low
C01614,67,F,Delhi,621,Medium
C01615,26,F,Mumbai,724,Low
C01616,39,M,Chennai,684,Medium
C01617,51,M,Bangalore,350,High
C01618,29,M,Chennai,446,High
C01619,67,M,Pune,840,Low
C01620,67,F,Mumbai,602,Medium
C01621,18,F,Pune,447,High
C01622,51,M,Bangalore,611,Medium
C01623,36,M,Mumbai,830,Low
C01624,39,F,Pune,577,Medium
C01625,46,M,Pune,321,High
C01626,52,M,Delhi,379,High
C01627,48,F,Pune,410,High
C01628,47,F,Chennai,331,High
C01629,56,M,Delhi,398,High
C01630,72,M,Delhi,635,Medium
C01631,61,M,Delhi,427,High
C01632,26,M,Bangalore,466,High
C01633,53,F,Chennai,625,Medium
C01634,70,F,Pune,665,Medium
C01635,62,F,Delhi,379,High
C01636,22,F,Bangalore,677,Medium
C01637,68,M,Mumbai,315,High
C01638,58,F,Pune,321,High
C01639,24,M,Pune,597,Medium
C01640,39,F,Bangalore,336,High
C01641,58,M,Chennai,381,High
C01642,59,M,Mumbai,442,High
C01643,25,F,Mumbai,505,High
C01644,62,F,Bangalore,542,High
C01645,22,F,Bangalore,845,Low
C01646,25,F,Chennai,313,High
C01647,25,F,Delhi,394,High
C01648,32,M,Mumbai,344,High
C01649,61,F,Mumbai,575,Medium
C01650,50,M,Delhi,681,Medium
C01651,43,F,Chennai,842,Low
C01652,34,F,Chennai,797,Low
C01653,37,M,Bangalore,305,High
C01654,55,M,Pune,832,Low
C01655,57,M,Pune,507,High
C01656,66,F,Delhi,839,Low
C01657,46,F,Mumbai,476,High
C01658,57,M,Chennai,408,High
C01659,21,M,Mumbai,842,Low
C01660,24,M,Mumbai,453,High
C01661,30,F,Delhi,835,Low
C01662,73,M,Pune,815,Low
C01663,23,M,Delhi,485,High
C01664,56,F,Mumbai,742,Low
C01665,69,M,Delhi,842,Low
C01666,48,F,Bangalore,506,High
C01667,67,F,Chennai,498,High
C01668,55,M,Mumbai,604,Medium
C01669,52,M,Mumbai,786,Low
C01670,60,M,Chennai,822,Low
C01671,70,F,Delhi,536,High
C01672,38,F,Delhi,591,Medium
C01673,32,M,Delhi,555,Medium
C01674,30,M,Bangalore,704,Low
C01675,74,F,Mumbai,808,Low
C01676,74,F,Delhi,631,Medium
C01677,38,M,Mumbai,415,High
C01678,39,M,Bangalore,624,Medium
C01679,64,M,Chennai,833,Low
C01680,33,M,Mumbai,704,Low
C01681,40,F,Mumbai,641,Medium
C01682,73,M,Bangalore,608,Medium
C01683,40,M,Delhi,493,High
C01684,67,F,Delhi,348,High
C01685,45,M,Bangalore,358,High
C01686,64,M,Bangalore,839,Low
C01687,71,M,Delhi,770,Low
C01688,21,F,Bangalore,339,High
C01689,36,M,Delhi,448,High
C01690,22,F,Mumbai,512,High
C01691,54,M,Chennai,551,Medium
C01692,56,F,Chennai,416,High
C01693,41,F,Delhi,300,High
C01694,55,F,Mumbai,624,Medium
C01695,34,F,Bangalore,366,High
C01696,61,M,Mumbai,803,Low
C01697,40,M,Bangalore,437,High
C01698,21,M,Chennai,379,High
C01699,38,M,Mumbai,764,Low
C01700,36,F,Mumbai,749,Low
C01701,28,M,Delhi,805,Low
C01702,21,F,Chennai,623,Medium
C01703,66,F,Pune,404,High
C01704,23,M,Delhi,731,Low
C01705,37,F,Chennai,303,High
C01706,57,F,Delhi,547,High
C01707,41,F,Delhi,448,High
C01708,33,M,Mumbai,814,Low
C01709,40,F,Mumbai,716,Low
C01710,20,M,Mumbai,508,High
C01711,35,F,Delhi,315,High
C01712,29,F,Chennai,831,Low
C01713,47,M,Bangalore,325,High
C01714,44,M,Pune,559,Medium
C01715,53,F,Chennai,397,High
C01716,63,M,Chennai,589,Medium
C01717,48,M,Delhi,842,Low
C01718,54,M,Delhi,615,Medium
C01719,66,M,Mumbai,536,High
C01720,48,F,Delhi,512,High
C01721,24,M,Pune,549,High
C01722,47,F,Chennai,757,Low
C01723,21,M,Mumbai,363,High
C01724,47,F,Mumbai,396,High
C01725,72,F,Bangalore,536,High
C01726,30,M,Bangalore,519,High
C01727,61,M,Bangalore,784,Low
C01728,51,M,Mumbai,380,High
C01729,27,F,Mumbai,394,High
C01730,49,F,Delhi,503,High
C01731,27,M,Bangalore,383,High
C01732,45,F,Chennai,824,Low
C01733,32,F,Chennai,450,High
C01734,46,F,Delhi,461,High
C01735,23,M,Pune,568,Medium
C01736,59,F,Delhi,426,High
C01737,65,F,Mumbai,393,High
C01738,36,F,Bangalore,748,Low
C01739,28,M,Mumbai,488,High
C01740,26,M,Pune,316,High
C01741,48,M,Chennai,788,Low
C01742,19,F,Bangalore,686,Medium
C01743,35,M,Delhi,801,Low
C01744,51,M,Delhi,727,Low
C01745,34,M,Bangalore,401,High
C01746,60,F,Delhi,362,High
C01747,56,F,Mumbai,358,High
C01748,57,F,Mumbai,432,High
C01749,68,M,Mumbai,569,Medium
C01750,71,M,Chennai,570,Medium
C01751,41,F,Delhi,441,High
C01752,51,M,Delhi,689,Medium
C01753,30,F,Bangalore,541,High
C01754,56,F,Chennai,664,Medium
C01755,55,F,Pune,431,High
C01756,28,M,Mumbai,441,High
C01757,43,F,Mumbai,554,Medium
C01758,59,M,Pune,442,High
C01759,26,M,Mumbai,447,High
C01760,71,M,Bangalore,653,Medium
C01761,19,M,Pune,824,Low
C01762,46,M,Delhi,632,Medium
C01763,27,F,Mumbai,509,High
C01764,25,F,Delhi,499,High
C01765,33,F,Chennai,693,Medium
C01766,28,M,Delhi,548,High
C01767,19,F,Pune,606,Medium
C01768,68,F,Chennai,604,Medium
C01769,21,M,Chennai,399,High
C01770,51,F,Chennai,570,Medium
C01771,30,M,Pune,697,Medium
C01772,29,F,Pune,325,High
C01773,75,M,Chennai,759,Low
C01774,28,M,Bangalore,613,Medium
C01775,63,M,Delhi,746,Low
C01776,55,M,Chennai,758,Low
C01777,38,M,Bangalore,602,Medium
C01778,28,F,Delhi,758,Low
C01779,36,F,Pune,342,High
C01780,23,F,Mumbai,509,High
C01781,62,F,Pune,639,Medium
C01782,29,F,Chennai,700,Low
C01783,23,M,Chennai,341,High
C01784,68,F,Delhi,802,Low
C01785,57,F,Mumbai,661,Medium
C01786,50,M,Bangalore,468,High
C01787,65,F,Chennai,504,High
C01788,55,M,Mumbai,642,Medium
C01789,58,F,Delhi,836,Low
C01790,36,F,Pune,461,High
C01791,72,F,Chennai,337,High
C01792,45,F,Mumbai,560,Medium
C01793,46,F,Bangalore,419,High
C01794,42,M,Mumbai,693,Medium
C01795,29,M,Pune,577,Medium
C01796,34,F,Chennai,331,High
C01797,44,M,Chennai,404,High
C01798,25,M,Pune,664,Medium
C01799,36,M,Mumbai,485,High
C01800,48,M,Mumbai,519,High
C01801,32,F,Chennai,605,Medium
C01802,58,M,Chennai,621,Medium
C01803,18,M,Pune,791,Low
C01804,33,F,Delhi,301,High
C01805,69,M,Mumbai,773,Low
C01806,62,M,Chennai,816,Low
C01807,55,F,Pune,422,High
C01808,19,M,Bangalore,828,Low
C01809,54,F,Pune,825,Low
C01810,48,M,Pune,403,High
C01811,59,F,Bangalore,495,High
C01812,44,F,Mumbai,330,High
C01813,75,F,Pune,693,Medium
C01814,75,M,Chennai,482,High
C01815,53,F,Delhi,790,Low
C01816,63,F,Pune,569,Medium
C01817,57,F,Pune,816,Low
C01818,36,F,Pune,546,High
C01819,63,M,Chennai,306,High
C01820,56,F,Pune,452,High
C01821,74,M,Pune,435,High
C01822,63,M,Delhi,394,High
C01823,25,M,Bangalore,823,Low
C01824,47,F,Delhi,757,Low
C01825,73,F,Delhi,339,High
C01826,32,M,Delhi,369,High
C01827,74,F,Chennai,337,High
C01828,29,M,Mumbai,330,High
C01829,49,F,Pune,559,Medium
C01830,72,F,Chennai,663,Medium
C01831,62,M,Delhi,698,Medium
C01832,32,M,Mumbai,701,Low
C01833,62,M,Pune,734,Low
C01834,48,M,Pune,453,High
C01835,28,M,Bangalore,366,High
C01836,59,M,Chennai,578,Medium
C01837,70,M,Delhi,587,Medium
C01838,53,F,Bangalore,610,Medium
C01839,47,M,Bangalore,588,Medium
C01840,43,F,Mumbai,496,High
C01841,38,M,Delhi,469,High
C01842,43,F,Delhi,533,High
C01843,54,F,Chennai,459,High
C01844,29,F,Chennai,591,Medium
C01845,64,F,Chennai,700,Low
C01846,50,M,Mumbai,372,High
C01847,55,M,Delhi,773,Low
C01848,52,M,Mumbai,669,Medium
C01849,70,M,Delhi,841,Low
C01850,55,F,Chennai,477,High
C01851,39,F,Delhi,760,Low
C01852,39,M,Bangalore,433,High
C01853,71,M,Mumbai,521,High
C01854,32,M,Chennai,695,Medium
C01855,45,M,Chennai,800,Low
C01856,64,F,Delhi,629,Medium
C01857,22,M,Pune,505,High
C01858,39,M,Bangalore,321,High
C01859,27,M,Mumbai,555,Medium
C01860,62,M,Mumbai,360,High
C01861,38,M,Bangalore,579,Medium
C01862,18,F,Delhi,584,Medium
C01863,29,M,Delhi,762,Low
C01864,32,F,Mumbai,585,Medium
C01865,60,F,Chennai,614,Medium
C01866,61,M,Chennai,691,Medium
C01867,73,M,Chennai,369,High
C01868,31,F,Pune,410,High
C01869,19,F,Pune,673,Medium
C01870,34,F,Mumbai,551,Medium
C01871,65,F,Chennai,468,High
C01872,30,F,Mumbai,382,High
C01873,62,F,Delhi,315,High
C01874,74,F,Chennai,340,High
C01875,52,M,Mumbai,711,Low
C01876,37,F,Chennai,753,Low
C01877,75,F,Mumbai,613,Medium
C01878,70,M,Pune,639,Medium
C01879,36,F,Pune,509,High
C01880,51,M,Pune,816,Low
C01881,67,F,Pune,690,Medium
C01882,36,F,Mumbai,648,Medium
C01883,38,M,Mumbai,366,High
C01884,49,M,Chennai,573,Medium
C01885,28,F,Chennai,816,Low
C01886,38,M,Pune,703,Low
C01887,35,M,Chennai,825,Low
C01888,23,F,Bangalore,310,High
C01889,35,F,Chennai,660,Medium
C01890,55,M,Delhi,634,Medium
C01891,64,F,Pune,442,High
C01892,59,M,Chennai,672,Medium
C01893,63,M,Bangalore,763,Low
C01894,24,F,Bangalore,550,Medium
C01895,74,F,Bangalore,625,Medium
C01896,69,M,Delhi,636,Medium
C01897,23,M,Delhi,551,Medium
C01898,52,M,Delhi,804,Low
C01899,75,F,Delhi,444,High
C01900,41,F,Bangalore,469,High
C01901,50,M,Delhi,800,Low
C01902,31,M,Mumbai,670,Medium
C01903,18,F,Pune,675,Medium
C01904,29,F,Pune,646,Medium
C01905,18,M,Mumbai,473,High
C01906,72,F,Chennai,368,High
C01907,19,F,Bangalore,427,High
C01908,37,M,Pune,802,Low
C01909,74,F,Delhi,812,Low
C01910,70,F,Delhi,637,Medium
C01911,44,M,Delhi,658,Medium
C01912,49,M,Delhi,660,Medium
C01913,53,F,Mumbai,830,Low
C01914,24,F,Mumbai,666,Medium
C01915,58,M,Delhi,657,Medium
C01916,46,F,Chennai,313,High
C01917,32,M,Chennai,766,Low
C01918,26,F,Mumbai,501,High
C01919,43,M,Chennai,733,Low
C01920,28,M,Pune,495,High
C01921,59,F,Mumbai,667,Medium
C01922,43,F,Chennai,597,Medium
C01923,30,M,Mumbai,796,Low
C01924,22,F,Chennai,588,Medium
C01925,29,F,Chennai,395,High
C01926,21,F,Delhi,402,High
C01927,20,F,Chennai,641,Medium
C01928,19,M,Mumbai,594,Medium
C01929,64,F,Delhi,761,Low
C01930,39,M,Mumbai,687,Medium
C01931,59,M,Pune,600,Medium
C01932,24,M,Delhi,477,High
C01933,49,F,Mumbai,506,High
C01934,22,M,Pune,525,High
C01935,61,M,Mumbai,654,Medium
C01936,61,F,Delhi,346,High
C01937,27,F,Bangalore,361,High
C01938,54,F,Pune,832,Low
C01939,43,M,Delhi,607,Medium
C01940,21,M,Pune,306,High
C01941,22,F,Bangalore,457,High
C01942,36,F,Bangalore,638,Medium
C01943,46,F,Mumbai,786,Low
C01944,37,F,Mumbai,451,High
C01945,32,M,Bangalore,402,High
C01946,62,M,Bangalore,750,Low
C01947,75,M,Pune,338,High
C01948,31,M,Chennai,507,High
C01949,73,M,Mumbai,531,High
C01950,72,F,Bangalore,330,High
C01951,55,M,Pune,597,Medium
C01952,21,M,Chennai,794,Low
C01953,71,M,Bangalore,501,High
C01954,62,M,Delhi,528,High
C01955,25,M,Bangalore,515,High
C01956,56,F,Delhi,612,Medium
C01957,56,M,Mumbai,757,Low
C01958,56,M,Bangalore,769,Low
C01959,24,M,Chennai,571,Medium
C01960,64,M,Bangalore,548,High
C01961,41,F,Chennai,802,Low
C01962,39,F,Chennai,319,High
C01963,20,M,Bangalore,578,Medium
C01964,74,F,Pune,731,Low
C01965,63,F,Mumbai,565,Medium
C01966,21,M,Delhi,510,High
C01967,36,M,Bangalore,596,Medium
C01968,55,F,Bangalore,820,Low
C01969,42,M,Mumbai,732,Low
C01970,28,M,Delhi,699,Medium
C01971,55,M,Chennai,642,Medium
C01972,66,F,Mumbai,606,Medium
C01973,20,F,Chennai,845,Low
C01974,69,F,Bangalore,309,High
C01975,24,M,Chennai,375,High
C01976,26,M,Delhi,631,Medium
C01977,57,M,Mumbai,415,High
C01978,20,F,Bangalore,729,Low
C01979,56,F,Delhi,502,High
C01980,28,M,Mumbai,632,Medium
C01981,56,M,Bangalore,764,Low
C01982,59,M,Pune,542,High
C01983,52,F,Delhi,485,High
C01984,72,F,Mumbai,631,Medium
C01985,27,M,Pune,737,Low
C01986,64,M,Mumbai,389,High
C01987,24,M,Pune,700,Low
C01988,60,M,Delhi,562,Medium
C01989,57,F,Delhi,583,Medium
C01990,29,F,Bangalore,634,Medium
C01991,22,M,Bangalore,845,Low
C01992,51,M,Pune,722,Low
C01993,24,F,Bangalore,401,High
C01994,60,F,Bangalore,555,Medium
C01995,48,M,Chennai,358,High
C01996,49,F,Mumbai,595,Medium
C01997,67,F,Delhi,515,High
C01998,41,M,Chennai,308,High
C01999,75,F,Mumbai,339,High
C02000,72,F,Delhi,796,Low
C02001,60,M,Pune,763,Low
C02002,58,F,Delhi,653,Medium
C02003,59,M,Pune,792,Low
C02004,29,M,Chennai,601,Medium
C02005,72,M,Mumbai,663,Medium
C02006,61,M,Mumbai,458,High
C02007,33,M,Mumbai,494,High
C02008,61,M,Delhi,782,Low
C02009,38,F,Delhi,552,Medium
C02010,37,M,Delhi,485,High
C02011,55,M,Chennai,818,Low
C02012,69,M,Mumbai,485,High
C02013,74,M,Delhi,312,High
C02014,41,F,Delhi,408,High
C02015,26,M,Bangalore,308,High
C02016,19,M,Mumbai,607,Medium
C02017,28,M,Bangalore,817,Low
C02018,38,M,Chennai,844,Low
C02019,52,M,Delhi,680,Medium
C02020,31,F,Delhi,626,Medium
C02021,62,M,Bangalore,434,High
C02022,52,M,Chennai,594,Medium
C02023,42,M,Chennai,338,High
C02024,20,F,Delhi,472,High
C02025,38,F,Delhi,653,Medium
C02026,34,F,Delhi,824,Low
C02027,52,M,Chennai,847,Low
C02028,72,F,Mumbai,807,Low
C02029,66,F,Mumbai,692,Medium
C02030,35,M,Delhi,623,Medium
C02031,31,F,Chennai,528,High
C02032,29,F,Bangalore,512,High
C02033,56,M,Bangalore,796,Low
C02034,41,F,Bangalore,352,High
C02035,72,M,Bangalore,828,Low
C02036,53,M,Delhi,405,High
C02037,45,F,Bangalore,692,Medium
C02038,34,F,Mumbai,500,High
C02039,60,M,Chennai,774,Low
C02040,43,F,Mumbai,400,High
C02041,37,F,Chennai,502,High
C02042,65,M,Bangalore,635,Medium
C02043,63,F,Pune,367,High
C02044,24,M,Pune,362,High
C02045,55,F,Pune,550,Medium
C02046,64,F,Delhi,755,Low
C02047,55,M,Mumbai,623,Medium
C02048,60,M,Pune,667,Medium
C02049,33,M,Bangalore,760,Low
C02050,48,M,Bangalore,307,High
C02051,75,F,Chennai,837,Low
C02052,40,F,Bangalore,522,High
C02053,49,M,Mumbai,316,High
C02054,31,M,Delhi,640,Medium
C02055,75,M,Pune,500,High
C02056,39,M,Bangalore,642,Medium
C02057,70,F,Bangalore,661,Medium
C02058,56,F,Mumbai,315,High
C02059,37,M,Delhi,575,Medium
C02060,67,F,Delhi,613,Medium
C02061,24,F,Bangalore,428,High
C02062,52,M,Mumbai,371,High
C02063,44,M,Bangalore,742,Low
C02064,58,F,Bangalore,458,High
C02065,37,F,Pune,800,Low
C02066,71,F,Delhi,563,Medium
C02067,33,M,Mumbai,350,High
C02068,47,F,Delhi,584,Medium
C02069,61,M,Mumbai,619,Medium
C02070,43,F,Delhi,399,High
C02071,50,F,Chennai,410,High
C02072,39,F,Chennai,759,Low
C02073,66,M,Chennai,416,High
C02074,21,M,Mumbai,768,Low
C02075,25,F,Delhi,429,High
C02076,62,M,Delhi,365,High
C02077,68,F,Delhi,540,High
C02078,31,F,Bangalore,499,High
C02079,20,M,Mumbai,519,High
C02080,50,M,Mumbai,816,Low
C02081,54,M,Bangalore,384,High
C02082,21,M,Chennai,489,High
C02083,25,M,Pune,811,Low
C02084,40,M,Bangalore,656,Medium
C02085,65,M,Bangalore,402,High
C02086,45,M,Bangalore,789,Low
C02087,59,M,Mumbai,622,Medium
C02088,21,F,Chennai,802,Low
C02089,22,M,Bangalore,491,High
C02090,68,F,Mumbai,365,High
C02091,44,M,Pune,429,High
C02092,30,F,Mumbai,538,High
C02093,22,M,Pune,500,High
C02094,49,M,Chennai,324,High
C02095,59,F,Pune,847,Low
C02096,27,M,Delhi,667,Medium
C02097,29,M,Pune,755,Low
C02098,35,F,Delhi,648,Medium
C02099,75,F,Bangalore,501,High
C02100,30,M,Delhi,330,High
C02101,56,M,Delhi,385,High
C02102,72,M,Mumbai,582,Medium
C02103,31,F,Delhi,582,Medium
C02104,63,F,Mumbai,487,High
C02105,41,M,Chennai,800,Low
C02106,32,F,Delhi,452,High
C02107,63,F,Bangalore,321,High
C02108,44,F,Bangalore,449,High
C02109,61,F,Bangalore,561,Medium
C02110,26,F,Bangalore,311,High
C02111,45,M,Mumbai,775,Low
C02112,23,M,Mumbai,403,High
C02113,51,F,Bangalore,523,High
C02114,55,M,Bangalore,722,Low
C02115,45,F,Delhi,724,Low
C02116,48,F,Bangalore,763,Low
C02117,55,F,Mumbai,812,Low
C02118,35,M,Delhi,417,High
C02119,68,M,Pune,363,High
C02120,30,M,Delhi,387,High
C02121,74,M,Mumbai,411,High
C02122,58,M,Chennai,558,Medium
C02123,25,M,Mumbai,630,Medium
C02124,49,M,Pune,357,High
C02125,36,M,Bangalore,443,High
C02126,63,F,Delhi,328,High
C02127,34,F,Chennai,825,Low
C02128,45,M,Bangalore,774,Low
C02129,35,F,Pune,615,Medium
C02130,74,F,Pune,449,High
C02131,26,M,Pune,593,Medium
C02132,72,M,Chennai,323,High
C02133,74,M,Bangalore,749,Low
C02134,55,F,Pune,698,Medium
C02135,33,M,Pune,505,High
C02136,24,F,Delhi,755,Low
C02137,22,M,Bangalore,755,Low
C02138,57,F,Mumbai,300,High
C02139,45,M,Pune,496,High
C02140,72,M,Bangalore,371,High
C02141,74,F,Delhi,798,Low
C02142,49,M,Chennai,343,High
C02143,36,F,Bangalore,405,High
C02144,23,F,Chennai,657,Medium
C02145,61,F,Mumbai,587,Medium
C02146,22,F,Chennai,397,High
C02147,61,M,Pune,335,High
C02148,61,M,Pune,443,High
C02149,37,M,Pune,793,Low
C02150,46,M,Pune,559,Medium
C02151,73,M,Pune,834,Low
C02152,30,F,Mumbai,753,Low
C02153,18,M,Chennai,633,Medium
C02154,66,M,Delhi,343,High
C02155,54,F,Mumbai,471,High
C02156,37,F,Chennai,778,Low
C02157,22,M,Pune,542,High
C02158,63,M,Bangalore,847,Low
C02159,43,F,Bangalore,652,Medium
C02160,33,F,Mumbai,694,Medium
C02161,30,F,Mumbai,461,High
C02162,61,F,Chennai,385,High
C02163,31,M,Mumbai,381,High
C02164,70,M,Mumbai,819,Low
C02165,34,M,Pune,393,High
C02166,30,F,Delhi,836,Low
C02167,38,M,Delhi,317,High
C02168,19,F,Delhi,566,Medium
C02169,44,F,Pune,831,Low
C02170,39,M,Bangalore,324,High
C02171,46,M,Chennai,623,Medium
C02172,34,F,Mumbai,406,High
C02173,22,M,Mumbai,697,Medium
C02174,26,M,Bangalore,319,High
C02175,27,F,Delhi,468,High
C02176,21,M,Mumbai,640,Medium
C02177,34,M,Bangalore,316,High
C02178,41,F,Mumbai,780,Low
C02179,49,F,Mumbai,666,Medium
C02180,40,M,Pune,329,High
C02181,70,F,Mumbai,405,High
C02182,51,M,Bangalore,301,High
C02183,47,M,Bangalore,832,Low
C02184,29,M,Chennai,827,Low
C02185,55,F,Bangalore,632,Medium
C02186,73,M,Bangalore,748,Low
C02187,18,F,Delhi,315,High
C02188,55,M,Mumbai,320,High
C02189,58,M,Pune,446,High
C02190,62,F,Mumbai,597,Medium
C02191,68,M,Pune,513,High
C02192,27,F,Bangalore,703,Low
C02193,38,M,Delhi,338,High
C02194,67,M,Pune,306,High
C02195,28,M,Chennai,829,Low
C02196,34,M,Mumbai,538,High
C02197,42,F,Mumbai,316,High
C02198,40,M,Delhi,335,High
C02199,65,F,Mumbai,523,High
C02200,68,M,Pune,485,High
C02201,53,M,Bangalore,389,High
C02202,34,F,Mumbai,766,Low
C02203,73,F,Mumbai,676,Medium
C02204,26,F,Delhi,808,Low
C02205,50,F,Delhi,385,High
C02206,55,M,Pune,337,High
C02207,44,M,Mumbai,504,High
C02208,56,F,Bangalore,739,Low
C02209,75,M,Delhi,309,High
C02210,33,F,Delhi,750,Low
C02211,49,M,Pune,727,Low
C02212,37,F,Pune,827,Low
C02213,44,M,Mumbai,438,High
C02214,75,M,Delhi,815,Low
C02215,22,M,Delhi,362,High
C02216,56,F,Mumbai,318,High
C02217,36,F,Pune,735,Low
C02218,26,M,Delhi,686,Medium
C02219,54,M,Bangalore,481,High
C02220,27,F,Chennai,320,High
C02221,47,M,Delhi,508,High
C02222,19,F,Delhi,832,Low
C02223,54,F,Delhi,672,Medium
C02224,37,M,Bangalore,383,High
C02225,62,F,Pune,718,Low
C02226,42,M,Chennai,368,High
C02227,29,F,Pune,443,High
C02228,40,F,Mumbai,389,High
C02229,58,M,Chennai,770,Low
C02230,68,F,Bangalore,437,High
C02231,28,M,Chennai,322,High
C02232,49,F,Mumbai,708,Low
C02233,62,M,Mumbai,687,Medium
C02234,64,F,Pune,421,High
C02235,75,M,Bangalore,440,High
C02236,49,F,Pune,826,Low
C02237,38,F,Delhi,373,High
C02238,58,M,Bangalore,818,Low
C02239,53,F,Delhi,692,Medium
C02240,64,F,Chennai,690,Medium
C02241,73,F,Delhi,609,Medium
C02242,42,F,Delhi,495,High
C02243,75,M,Bangalore,300,High
C02244,66,M,Delhi,309,High
C02245,35,M,Mumbai,406,High
C02246,69,M,Chennai,573,Medium
C02247,51,M,Bangalore,642,Medium
C02248,50,F,Bangalore,778,Low
C02249,55,F,Delhi,326,High
C02250,59,M,Delhi,743,Low
C02251,49,F,Bangalore,396,High
C02252,71,F,Delhi,453,High
C02253,36,M,Chennai,716,Low
C02254,47,M,Mumbai,840,Low
C02255,53,M,Mumbai,647,Medium
C02256,30,F,Mumbai,777,Low
C02257,67,F,Delhi,838,Low
C02258,71,M,Delhi,345,High
C02259,27,M,Chennai,694,Medium
C02260,63,F,Pune,451,High
C02261,31,M,Bangalore,314,High
C02262,57,M,Delhi,848,Low
C02263,60,F,Mumbai,390,High
C02264,24,M,Chennai,425,High
C02265,75,M,Pune,365,High
C02266,27,F,Chennai,481,High
C02267,39,F,Pune,607,Medium
C02268,53,M,Delhi,695,Medium
C02269,65,F,Mumbai,442,High
C02270,40,M,Bangalore,509,High
C02271,66,M,Pune,410,High
C02272,37,M,Mumbai,629,Medium
C02273,35,M,Pune,312,High
C02274,63,M,Delhi,662,Medium
C02275,64,F,Delhi,444,High
C02276,19,M,Pune,598,Medium
C02277,51,F,Delhi,528,High
C02278,29,M,Chennai,375,High
C02279,62,M,Pune,837,Low
C02280,57,F,Pune,828,Low
C02281,54,M,Bangalore,685,Medium
C02282,52,M,Pune,383,High
C02283,65,F,Mumbai,769,Low
C02284,39,M,Chennai,772,Low
C02285,36,F,Chennai,315,High
C02286,55,F,Bangalore,664,Medium
C02287,28,F,Pune,584,Medium
C02288,18,M,Bangalore,709,Low
C02289,63,F,Delhi,794,Low
C02290,34,M,Bangalore,434,High
C02291,36,F,Chennai,621,Medium
C02292,41,F,Mumbai,539,High
C02293,48,M,Chennai,482,High
C02294,59,F,Pune,729,Low
C02295,49,M,Pune,577,Medium
C02296,68,F,Chennai,338,High
C02297,25,F,Bangalore,333,High
C02298,37,F,Bangalore,767,Low
C02299,54,M,Pune,369,High
C02300,28,M,Bangalore,399,High
C02301,66,M,Delhi,643,Medium
C02302,64,M,Mumbai,610,Medium
C02303,32,F,Pune,596,Medium
C02304,21,M,Mumbai,443,High
C02305,62,M,Bangalore,648,Medium
C02306,54,F,Chennai,672,Medium
C02307,72,F,Chennai,528,High
C02308,43,F,Delhi,383,High
C02309,48,M,Delhi,478,High
C02310,28,M,Bangalore,437,High
C02311,47,M,Delhi,809,Low
C02312,18,F,Delhi,451,High
C02313,27,M,Mumbai,528,High
C02314,66,F,Mumbai,329,High
C02315,69,M,Mumbai,740,Low
C02316,26,M,Mumbai,556,Medium
C02317,46,M,Pune,489,High
C02318,57,M,Chennai,675,Medium
C02319,66,M,Delhi,722,Low
C02320,19,F,Mumbai,657,Medium
